COMID,CLASS,core0.05,core0.10,core0.15,core0.20,core0.25,core0.30,core0.35,core0.40,core0.45,core0.50,core0.55,core0.60,core0.65,core0.70,core0.75,core0.80,core0.85,core0.90,core0.95,strcls_int,strcls,geometry
20344365,3,0.27648349,0.37943871,0.41761266,0.45004569,0.45004569,0.52886834,0.54788523,0.56984869,0.58332089,0.59491215,0.6162054665000003,0.62543801,0.65381825,0.65520722,0.65520722,0.69219839,0.7315419,0.86731796,1.012112,2,possibly constrained,"list(c(-116.757329395876, -116.757220195876, -116.756211995878, -116.755748595879, -116.753703529215, -116.752041329218, -116.751441529218, -116.750841795886, -116.749587329221, -116.748196129224, -116.745576129228, -116.744539195896, -116.743665795897, -116.743064795898, -116.743062795898, -116.742953395898, -116.742188329233, -116.7420241959, -116.7419961959, -116.7421043959, -116.742129729233, -116.742510129232, -116.742563795899, -116.742481729232, -116.742698995899, -116.743298329231, -116.743515995897, 
-116.743569395897, -116.74411392923, -116.74438592923, -116.744384795896, -116.74422052923, -116.74405652923, -116.744055395897, -116.744517929229, -116.745061929228, -116.745115929228, 33.288508881663, 33.2885088149963, 33.2876830149976, 33.2874762816647, 33.2868558816655, 33.2855712816675, 33.2853414816679, 33.285342681668, 33.2856418150007, 33.2855514816676, 33.2845916816691, 33.2843864816694, 33.2840208150033, 33.2834028150042, 33.2817760816734, 33.2815242150072, 33.2805856150086, 33.2802190816759, 
33.27969221501, 33.279073615011, 33.27753848168, 33.2764842816817, 33.2757740150161, 33.2755678816831, 33.2749032816841, 33.2743530150183, 33.2739174816856, 33.2730010150204, 33.2723360816881, 33.2717860150223, 33.2710298816901, 33.270503081691, 33.2702282816914, 33.2694264816926, 33.2685782816939, 33.267432215029, 33.2670656150296))"
22548457,8,0.27648349,0.37943871,0.41761266,0.45004569,0.5157260575,0.52886834,0.5775988700000001,0.59491215,0.62268995,0.654185365,0.65520722,0.65520722,0.65520722,0.65520722,0.6564004950000003,0.73786173,0.85564589,1.0031734,1.012112,2,possibly constrained,"list(c(-117.239071595128, -117.239208328461, -117.239372995128, -117.23981092846, -117.24030332846, -117.240850128459, -117.243719195121, -117.24421079512, -117.24453839512, -117.244783995119, 33.4122716814709, 33.4123632814708, 33.4130276148032, 33.4136228148022, 33.4141034148015, 33.4144236814676, 33.4149250148002, 33.4148328814669, 33.4146262814673, 33.4143282814677))"
20325329,3,0.56984869,0.60426322,0.606033,0.62543801,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.7720572030000001,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.394545929772, -116.394681329772, -116.394870929772, -116.395521129771, -116.395656596437, -116.395710596437, -116.39592732977, -116.397038129769, -116.397742596434, -116.397932196434, -116.398419596433, -116.398636329766, -116.398636196433, -116.398392196433, -116.398256596433, -116.398500329766, -116.398581596433, -116.398418929767, -116.398283329767, -116.398337529767, -116.398499996433, -116.398201729767, -116.398391329766, -116.398743529766, -116.399881396431, -116.40023359643, -116.400639929763, 
-116.401154729762, -116.40237352976, -116.40256312976, -116.40256292976, -116.402454396427, -116.402183529761, -116.402183329761, -116.40234592976, -116.402968929759, -116.404892596423, -116.405271929756, -116.405542729755, -116.405542396422, -116.405379596422, -116.405000196423, -116.404051729758, -116.404159529758, -116.404376196424, -116.404890729756, -116.405919996422, 32.7002504159094, 32.69983801591, 32.6995628825771, 32.6989670825781, 32.6986692825785, 32.6982110159125, 32.6978444159131, 32.6968818825813, 
32.6966526825816, 32.696469282582, 32.6950258825842, 32.6945446825849, 32.6942238825854, 32.6939718825859, 32.6932616825869, 32.6927576825877, 32.6924368159215, 32.6922306159218, 32.6918640825891, 32.6913828825898, 32.6909934159237, 32.6901686825917, 32.6896644825925, 32.6894124159262, 32.6893664159263, 32.6892060159266, 32.688701882594, 32.6883810159279, 32.6873726159294, 32.6870288825966, 32.6864332159308, 32.6862042159313, 32.6859062825983, 32.6854482159324, 32.6852876825993, 32.6850812825996, 
32.6850810159329, 32.6849892825997, 32.6847830159334, 32.6835914826019, 32.6830416826028, 32.6825834826035, 32.6816900826049, 32.6797886159411, 32.6793990159418, 32.6788490159426, 32.6782072159436))"
20342689,8,0.45004569,0.5835412660000001,0.58413588,0.60906943,0.62543801,0.62543801,0.65455248,0.65520722,0.69046404,0.69219839,0.69224343,0.7307936960000005,0.81887251,0.85018692,0.85018692,0.85137043,0.85564589,0.8689943320000014,1.03839419,2,possibly constrained,"list(c(-117.254596795104, -117.255386595103, -117.256268795101, -117.2570289951, -117.257629728433, -117.258771528431, 33.0117428820927, 33.0107336154276, 33.0099884154287, 33.009591482096, 33.0094054820963, 33.0091568820967))"
22545371,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.110268528661, -117.110760995327, -117.11130812866, 33.5439646812666, 33.5438274146001, 33.5437816146001))"
20350945,8,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.426409994837, -117.427365994836, -117.427611928169, -117.427830528169, -117.428131594835, -117.428404794834, -117.429088128167, -117.430289994831, -117.431136928163, -117.431847194829, -117.432338728162, -117.433786328159, -117.434387128158, -117.434878394824, -117.435014594824, -117.435233128157, -117.436516994822, -117.437063194821, -117.437363328154, -117.437636328153, -117.438073394819, -117.438483194819, -117.439220994818, -117.439548794817, -117.439903794816, -117.440313128149, 
-117.440367394816, -117.440503794816, -117.440885994815, -117.441404994814, -117.443262528145, -117.443699728144, -117.444847594809, -117.445312194808, 33.4104558814738, 33.4102034814742, 33.410295081474, 33.4105240814737, 33.4113486814724, 33.4115776814721, 33.4118982148049, 33.4118746814716, 33.4120804814713, 33.4120572814713, 33.4117362814719, 33.4113232148057, 33.410979281473, 33.410543814807, 33.4099938814745, 33.409856414808, 33.4098556814747, 33.4096034148085, 33.4092366814756, 33.4090762148093, 
33.4089842814761, 33.409075681476, 33.4094190148087, 33.4094188148088, 33.4092124814758, 33.4086852814765, 33.4081812148106, 33.4079978814776, 33.4078144814779, 33.4076996148115, 33.4075840148116, 33.4077212814781, 33.4086140814766, 33.4086824814766))"
20329472,8,0.52626722,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.8059171140000019,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.9221501459999993,2,possibly constrained,"list(c(-116.901859795652, -116.901913995651, -116.902240995651, -116.902513395651, -116.903303595649, -116.904230128981, -116.90491132898, -116.90507472898, -116.905074595647, 33.2091630817863, 33.208613081787, 33.2079486817881, 33.2076508151219, 33.2071466151227, 33.2067110817901, 33.206092281791, 33.2056110817918, 33.2051528817925))"
20350787,8,0.56984869,0.60426322,0.606033,0.62543801,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.595300127908, -117.595327394575, -117.595600794575, -117.59849799457, -117.598962727903, -117.599673527902, -117.599919394568, -117.601121994566, 33.4580914813998, 33.4579768814, 33.4578854147335, 33.4579088147334, 33.4577714147336, 33.4572218147345, 33.4571532147346, 33.4572220814011))"
20343293,3,0.29617237,0.31615986700000015,0.34639148,0.38743589,0.38914789,0.40829885,0.40829885,0.49815508,0.51458513,0.52647347,0.58432304,0.58966779,0.60007522,0.61309465,0.6316888000000009,0.66341859,0.77045165,0.91821365,0.91821365,2,possibly constrained,"list(c(-116.85368512906, -116.853766995726, -116.855349329057, -116.855949395723, -116.857231395721, 33.2708524816904, 33.2705546816909, 33.268722215027, 33.2682640150278, 33.2677144150286))"
20350757,8,0.5834215205000001,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.8243355780000015,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.426200994838, -117.42710292817, -117.428743128167, -117.429071128167, -117.429562794833, -117.429836194832, -117.430793128164, -117.431366928163, -117.432405128161, -117.43300632816, -117.433306994827, -117.434318728158, -117.434400794825, -117.434346528158, -117.434100928159, -117.434101128159, -117.434374594825, -117.435140194824, -117.435878728156, -117.436672394821, -117.436481594822, -117.436536528155, -117.437110928154, 33.4712582147127, 33.471074614713, 33.471096814713, 33.4709820813798, 
33.4705924147138, 33.4705006813806, 33.4705230813806, 33.4702938813809, 33.4693998147157, 33.4691474813827, 33.469193214716, 33.4695364147154, 33.4696508813819, 33.4702006813811, 33.4708194147134, 33.4710714147131, 33.4713004147127, 33.471574881379, 33.4722160147113, 33.4734984813759, 33.4742774813747, 33.4744608147078, 33.474987414707))"
20341953,8,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.6914179325,0.69224343,0.69224343,0.8118098140000005,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.8561535990000004,0.8719510419999992,2,possibly constrained,"list(c(-117.116637528652, -117.116800928651, -117.118543195315, -117.119142128648, -117.120394395312, -117.121047728645, -117.121510528644, -117.121483528644, -117.121619595311, -117.12186459531, -117.122735728642, -117.123035195308, -117.123280195308, -117.123307395308, -117.123606928641, -117.12436912864, -117.125866128637, -117.126764595303, -117.127581128635, -117.128724528633, -117.130439395297, -117.131119928629, 33.1063160152792, 33.1063390152792, 33.1061098819462, 33.1062246152794, 33.1066828819453, 
33.1066828819453, 33.1064766819456, 33.1039106819496, 33.1031546152841, 33.1029254819511, 33.1026964152849, 33.1024214152852, 33.1015966819533, 33.1001760819554, 33.0998324152893, 33.0996262819563, 33.0994888152898, 33.099145081957, 33.0989618152906, 33.0989388819573, 33.0992366152902, 33.0992366152902))"
20350897,8,0.5834215205000001,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.561818994627, -117.563294327958, -117.564223194624, -117.565944127954, -117.56646299462, -117.567910394618, -117.56848392795, -117.570204794614, -117.570587194614, 33.4177358814625, 33.417645014796, 33.4176912814626, 33.4179670814621, 33.4182880814617, 33.4190446814604, 33.4194574147932, 33.4198016814593, 33.4199852147923))"
20331384,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.165469128576, -117.166011928575, -117.166527795241, -117.167287795239, -117.167993528572, -117.168427728571, -117.168780328571, -117.16918732857, -117.169702995236, -117.170028928569, -117.170680528568, -117.171603195233, -117.172200195232, -117.17366599523, -117.175077795227, -117.17586492856, -117.176461995225, -117.177683395223, -117.178388995222, -117.179202995221, -117.18172732855, -117.182704395216, -117.183898728547, -117.184360128546, -117.185635795211, -117.186693995209, -117.189163795206, 
-117.191172328536, -117.192339395201, -117.194972195196, -117.195840928529, -117.197523728526, -117.198609395191, -117.199640995189, -117.200563928521, -117.20102552852, -117.201894395186, -117.202600195185, -117.202871595184, -117.203305595184, -117.204092395182, -117.204906728514, -117.205503928514, -117.206535528512, -117.207295728511, -117.207675795177, -117.208164195176, -117.208842128508, -117.209520128507, -117.210252728506, -117.211392528504, -117.211690995171, -117.213264328501, -117.213834128501, 
-117.216058728497, -117.216112995164, 32.8479532156802, 32.8479072156803, 32.8481590823466, 32.8481816823465, 32.8480668823467, 32.8478146823471, 32.8473104823478, 32.8470812156816, 32.8470352156816, 32.8473100823478, 32.8476076823474, 32.847447015681, 32.8470802156816, 32.8470566823483, 32.8474684823476, 32.847422415681, 32.847238882348, 32.8472154156813, 32.8469630823484, 32.8464586823491, 32.846526282349, 32.8462738156828, 32.8462274156829, 32.8461354823497, 32.846112015683, 32.8455158156839, 
32.845262482351, 32.8451698156845, 32.8449858823514, 32.8448240156851, 32.8449838823515, 32.8450286823514, 32.844890615685, 32.8451420823512, 32.8451414823513, 32.845301682351, 32.8458052823502, 32.84594228235, 32.8458734156834, 32.8455064823506, 32.8450020156848, 32.8449784823515, 32.8451156156846, 32.8452066156845, 32.845481015684, 32.845526615684, 32.8454346823507, 32.8446780823519, 32.8441048156861, 32.8438064156867, 32.8437138823534, 32.8435762823536, 32.8424524156888, 32.842291615689, 32.8413506156904, 
32.8412590156906))"
20351081,8,0.52626722,0.58413588,0.60426322,0.60426322,0.606033,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.7109995675000005,0.78487929,0.85018692,0.85137043,0.8585639075000007,0.87113484,0.92141272,0.93616124,1.0115418514999992,2,possibly constrained,"list(c(-117.417930328184, -117.418857794849, -117.419949128181, -117.42038572818, -117.420821794846, -117.420930394846, -117.421039394846, -117.421502994845, -117.422075794844, -117.422921594843, -117.423658394842, -117.426987994836, -117.427751994835, -117.429197794833, -117.431135128163, -117.431899128162, -117.432580928161, -117.433808528159, -117.434162994825, -117.436262328155, -117.436670928155, -117.437461528154, -117.438415994819, -117.439343528151, -117.43988912815, -117.440816128148, -117.441279194814, 
-117.441360528147, -117.441223728148, -117.440895794815, -117.440758994815, -117.440811994815, -117.440975328148, -117.442718994812, -117.443917928143, -117.44402659481, 33.3332530149269, 33.3323820815949, 33.331694281596, 33.3313276149299, 33.3304568149312, 33.3292196815998, 33.3289218149336, 33.3282572149347, 33.327775881602, 33.327363214936, 33.327202481603, 33.327178281603, 33.3269488149367, 33.3259858816048, 33.3255268816056, 33.3251600149395, 33.3246098149403, 33.3238762149414, 33.323509414942, 
33.3206446816131, 33.3197508816146, 33.3186280149496, 33.3177568816176, 33.3173210816183, 33.3169770816188, 33.3160144149537, 33.3150978149551, 33.3143646149562, 33.3137918816238, 33.3132192816246, 33.3126924816255, 33.3106992149619, 33.3101494149628, 33.306803614968, 33.304672281638, 33.3042598149719))"
22549695,3,0.45460791,0.52886834,0.58413588,0.60426322,0.62543801,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,2,possibly constrained,"list(c(-116.78717399583, -116.78695519583, -116.786626529164, -116.786434995831, -116.785724595832, -116.785424329166, -116.784850995833, -116.784359395834, -116.783403729169, -116.78293932917, -116.782310729171, -116.781927795838, -116.781900329171, -116.781818329171, -116.781708329172, -116.781817129171, -116.781898195838, -116.781487329172, -116.781268395839, -116.781049329173, -116.781021395839, 33.3676890815401, 33.3680554815395, 33.3691548815378, 33.3694984815373, 33.3700020148698, 33.3699788148698, 
33.3697950815368, 33.3699780815365, 33.3700002815365, 33.3701832148695, 33.3707096815354, 33.3712362815346, 33.3714654148675, 33.3715110815341, 33.3721982815331, 33.3726336815324, 33.3733898148646, 33.3746496148626, 33.3750388815287, 33.3755886148611, 33.3761612815269))"
20348385,8,0.56984869,0.60426322,0.606033,0.62543801,0.64073994,0.64702057,0.654978061,0.69046404,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.455575528125, -117.455575128125, -117.455437528126, -117.455080594793, -117.455079594793, -117.455626994792, -117.455653994792, -117.455297194793, -117.455186594793, -117.454692728127, -117.453870594795, -117.453870328128, -117.453623528129, -117.453568194795, -117.453677528128, -117.453567728129, -117.453731728128, -117.453539794795, -117.453511994795, -117.453867194795, -117.453647794795, -117.453537994795, -117.453646794795, -117.453673928128, -117.454658528127, -117.454904394793, 
-117.455479194792, -117.455505994792, -117.455833928125, -117.455860994792, -117.455285194793, -117.455092994793, -117.455092528126, -117.454927994793, -117.454900194793, -117.454982128126, -117.454844794793, -117.454789528127, -117.454487994794, -117.454569594794, -117.454650794794, -117.455060594793, -117.455278728126, -117.455551928125, -117.456235928124, -117.456399394791, -117.456563328124, -117.457001128123, -117.45721959479, -117.457821728122, -117.458560994788, -117.458752594787, -117.458998794787, 
-117.45938132812, -117.460256328118, -117.460227794785, -117.460118194785, -117.459542728119, -117.459377994786, -117.45913152812, -117.458966794787, -117.45896612812, -117.459294194786, -117.460142394785, -117.460333728118, -117.460251328118, -117.460169194785, -117.460031728119, 33.6377286144543, 33.6372246144552, 33.6366062144561, 33.6356442144575, 33.6346590811258, 33.6341088811267, 33.6337194811272, 33.632826214462, 33.6317954811302, 33.6307876811318, 33.6302612811326, 33.6298948144665, 33.629620014467, 
33.6291160811344, 33.6287494144683, 33.6283600811356, 33.6280392144694, 33.6277644811365, 33.6274666811369, 33.6265042144718, 33.6262064811389, 33.6258630144728, 33.6250152144741, 33.6247174144745, 33.6234338811432, 33.6228380811441, 33.6225856811445, 33.6219442811455, 33.6212796811465, 33.6208902144805, 33.6201574811483, 33.6196764811491, 33.61908088115, 33.6188518811503, 33.618416681151, 33.6180730144848, 33.6177294144854, 33.6172024811529, 33.6169048811533, 33.6163322144876, 33.615232481156, 33.6142930144907, 
33.6132160811591, 33.6126202144933, 33.6119554144943, 33.6111076811623, 33.6107638811629, 33.6104886811634, 33.6099386811641, 33.6096406144979, 33.6097086811645, 33.6096398811646, 33.6093418811651, 33.6086086144996, 33.6074396145014, 33.6063858811697, 33.60617968117, 33.6056074145042, 33.6052638145047, 33.6050348811717, 33.6046914145056, 33.6039124811735, 33.6035916145073, 33.6030870145081, 33.6027432145086, 33.6024454811758, 33.6024226145091, 33.6017354145102))"
20325309,3,0.38914789,0.45004569,0.49815508,0.5573047820000002,0.58413588,0.58432304,0.60906943,0.62543801,0.654912587,0.69046404,0.6912444975,0.6952572740000003,0.77753806,0.81887251,0.85018692,0.85564589,0.92141272,0.9929478700000008,1.03839419,2,possibly constrained,"list(c(-116.65169879604, -116.652051129373, -116.652755729372, -116.653433196037, -116.65370412937, -116.654977529368, -116.656277996033, -116.657443129364, -116.65784959603, -116.658445929363, -116.658987996029, -116.659015196029, 32.6870756825966, 32.6871672159297, 32.6874650159293, 32.6878544159286, 32.6879230159285, 32.6877852825954, 32.6874184159293, 32.6875556159291, 32.6877616825954, 32.6882656825947, 32.6889986825935, 32.6892278159265))"
20350839,8,0.56984869,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.69224343,0.71636204,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.9198675355,2,possibly constrained,"list(c(-117.515871528032, -117.515953728032, -117.516719728031, -117.517404528029, -117.517650794696, -117.518170128028, -117.520055594692, -117.520711594691, -117.520985128024, -117.520957994691, 33.4370630814325, 33.4368342147662, 33.4360786814341, 33.4347276814361, 33.4344528814365, 33.4343158814367, 33.4343174814368, 33.4341348147704, 33.4338600814375, 33.4336768147711))"
20342511,8,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.87113484,4,NA,"list(c(-117.329166728322, -117.329496713603, 33.2478732817262, 33.2478259796501))"
22547569,8,0.27648349,0.37943871,0.38914789,0.41761266,0.45004569,0.45004569,0.45004569,0.45004569,0.47650585450000055,0.52158305,0.54788523,0.5802422000000002,0.5880292285000008,0.60906943,0.6487199900000004,0.65520722,0.69224343,0.86731796,1.0031734,2,possibly constrained,"list(c(-116.992088328845, -116.99304539551, -116.994025728842, -116.994323728841, -116.994621528841, -116.994760195507, -116.994869795507, -116.995252995507, -116.995499195506, -116.996838728838, -116.997576528836, -116.998423128835, -117.000116728832, -117.000171195499, -117.000859128831, 33.5000340146681, 33.5009330813333, 33.5013216146661, 33.5015502813324, 33.5020998813316, 33.5035660146626, 33.5038408146622, 33.5040696146618, 33.5041150813284, 33.5037702146623, 33.5033570813296, 33.5025772813308, 
33.5012468146662, 33.5010864146665, 33.500535881334))"
20334544,8,0.19533608800000002,0.31615986700000015,0.40829885,0.45460791,0.52886834,0.57650154,0.5961690225,0.60999244,0.61933121,0.6446707,0.6500795260000003,0.66341859,0.72393462,0.73129612,0.7315419,0.78487929,0.8516641285000002,0.88745888,0.99201693,2,possibly constrained,"list(c(-116.75678752921, -116.757539529209, -116.758291929208, 32.9597390821734, 32.9590860821744, 32.9589470821746))"
20351045,8,0.56984869,0.60426322,0.606033,0.6376795540000002,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,4,NA,"list(c(-117.523285258835, -117.523515594687, 33.3472628198558, 33.3470346815722))"
20348577,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.548329994648, -117.549151194647, 33.5619950812385, 33.561720681239))"
20330004,8,0.27648349,0.37943871,0.41334294450000025,0.45004569,0.45004569,0.45004569,0.52158305,0.52886834,0.58332089,0.58432304,0.5968458,0.61933121,0.62543801,0.65520722,0.65520722,0.65520722,0.82145675,0.86731796,1.0031734,2,possibly constrained,"list(c(-116.726203529258, -116.726529329257, -116.726501595924, -116.726419795924, -116.726419129257, -116.726636129257, -116.726662929257, -116.726553929257, -116.726308995924, -116.725492795925, -116.725274995926, -116.725247329259, -116.725382929259, -116.725898929258, -116.726305729257, -116.726196395924, -116.725896529258, -116.725868929258, -116.726221929258, -116.726847129257, -116.727064395923, -116.727308729256, -116.727498329256, -116.727524195922, 33.0156884154198, 33.0152986820871, 33.014725882088, 
33.0146342820882, 33.0139928154225, 33.0135802820898, 33.0131906820904, 33.012984615424, 33.012778482091, 33.0125042820914, 33.0122754154252, 33.0118858820924, 33.0115192154264, 33.0108772154274, 33.0098458820956, 33.0093418820964, 33.0087694154306, 33.0084486154312, 33.0079672154318, 33.007668882099, 33.0075082820993, 33.0071186154332, 33.0064998154341, 33.0053770821026))"
20342681,8,0.247141,0.5148855360000004,0.52158305,0.54788523,0.57818974,0.606033,0.606033,0.606033,0.6293067375000001,0.654512735,0.65520722,0.69224343,0.7315419,0.80710135,0.85018692,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.254095328438, -117.254324328438, -117.254422728438, 33.0123462154251, 33.0120910820922, 33.0119652820923))"
20330874,8,0.71636204,0.74108231,0.74108231,0.74108231,0.74108231,0.74108231,0.7929020250000001,0.8068595,0.8068595,0.8068595,0.81887251,0.86072298,0.88965311,0.88965311,0.94997187,0.94997187,0.94997187,1.01300225,1.05518208,1,possibly unconstrained,"list(c(-116.739593195903, -116.739593395903, -116.740493129235, -116.740847329235, -116.741555795901, -116.744524129229, -116.748555329223, -116.749644795888, -116.750843329219, -116.751330529219, -116.751901929218, -116.753290795882, -116.753808129215, 33.1088118152754, 33.1089720819418, 33.1100022819402, 33.110299815273, 33.110711481939, 33.111396081938, 33.112881415269, 33.1132012152685, 33.1136352819345, 33.1139320152674, 33.1141386819337, 33.1138880152674, 33.1138886152675))"
20344473,3,0.29617237,0.34639148,0.3793973,0.38914789,0.40829885,0.43098049699999974,0.49815508,0.49815508,0.53057425,0.58332089,0.58432304,0.5968458,0.60999244,0.61933121,0.6273615,0.6560873640000002,0.73129612,0.82145675,0.9562145554999983,2,possibly constrained,"list(c(-116.755823595878, -116.76122319587, -116.761699129203, 33.2429088150671, 33.2419958817351, 33.2420370150685))"
20326483,3,0.27648349,0.38914789,0.38914789,0.41191970600000033,0.45004569,0.45004569,0.49815508,0.5279103920000001,0.55965967,0.58332089,0.58432304,0.60007522,0.6147984330000014,0.65455248,0.68284466,0.69219839,0.85564589,0.9283371770000055,1.0031734,2,possibly constrained,"list(c(-116.665148329352, -116.666147996018, -116.667060529349, -116.668250996014, -116.669478529346, -116.670607329344, -116.671435729343, -116.672201929342, -116.672646396008, 32.6909456159239, 32.6912484159234, 32.6914270159231, 32.6918724159224, 32.6921952825886, 32.6922760825885, 32.6922676825885, 32.692155015922, 32.6921600825886))"
20343313,3,0.29617237,0.33427833,0.34639148,0.3793973,0.40829885,0.40829885,0.51458513,0.53057425,0.53057425,0.58966779,0.60007522,0.6273615,0.66341859,0.7958525280000004,0.91821365,0.91821365,0.91821365,0.9188989440000005,1.10527823,2,possibly constrained,"list(c(-116.891131795668, -116.891458995668, -116.891595195668, 33.2673706816958, 33.2667750150301, 33.2663396816974))"
20326499,3,0.33427833,0.33427833,0.33427833,0.34639148,0.34639148,0.34639148,0.57650154,0.6273615,0.68677844,0.76260127,0.76538635,0.78487929,0.8138662295000006,0.88288755,0.91821365,0.91821365,0.9936904005000003,1.05482853,1.1440455229999984,2,possibly constrained,"list(c(-116.669892996012, -116.670525729344, 32.6797446159412, 32.6791200826089))"
20332832,8,0.38703603100000006,0.45004569,0.4539235770000001,0.53057425,0.53057425,0.53057425,0.53057425,0.58332089,0.5968458,0.61933121,0.65520722,0.70661209,0.78692025,0.91821365,1.0031734,1.0031734,1.0031734,1.02947617,1.10745954,2,possibly constrained,"list(c(-116.854812129058, -116.855925729056, -116.857120795721, -116.85804439572, -116.858669195719, -116.858859395718, -116.859429795717, -116.860869395715, -116.861168195715, 32.8912186822797, 32.8906002822807, 32.889752682282, 32.8887218156169, 32.887370015619, 32.8865910156202, 32.8855600822885, 32.8839106156244, 32.8832690822921))"
